kod_stacji,nazwa_stacji,lon,lat,temperatura_gruntu,temperatura_gruntu_data,temperatura_powietrza,temperatura_powietrza_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
353140200,ŚWINOUJŚCIE,14.242222,53.923333,13.8,2025-10-03 14:00:00,13.3,2025-10-03 13:10:00,158,2025-10-03 14:00:00,3.3,2025-10-03 14:00:00,5,2025-10-03 14:00:00,55,2025-10-03 14:00:00,11,2025-09-27 12:00:00,0,2025-10-03 13:50:00
